,Product_Name,Price,Review,Number_Of_Reviews,Category
1194, WD My Cloud EX2 Ultra 4TB,"                    289,00",4 ,86 ,NAS
1195, Synology DS418,"403,00",4.5 ,60 ,NAS
1196, Synology DS218,"263,99            Morgen in huis                Morgen in huis                                                                                Bestel om meteen op te halen in 4 winkels                                                            00",4.5 ,50 ,NAS
1197, Synology DS1520+,"779,00",4.5 , 1 ,NAS
1198, QNAP TVS-472XT-PT-4G,"1.451,00",0 , 0 ,NAS
1199, Synology RS2418+,"1.819,00",4.5 , 1 ,NAS
1200, QNAP TS-453D-8G,"664,00",0 , 0 ,NAS
1201, QNAP TS-453D-4G,"                    567,00",0 , 0 ,NAS
1202, Synology DS1819+,"                    999,00",4.5 , 7 ,NAS
1203, QNAP TS-253D-4G,"                    446,00",4.5 , 3 ,NAS
1204, WD My Cloud Home 8TB,"                    254,00",4 ,70 ,NAS
1205, Synology DS218play,"229,00",4.5 ,19 ,NAS
1206, Synology RS819,"655,82            Morgen in huis                Morgen in huis    00",4.5 , 4 ,NAS
1207, Synology RS1219+,"1.150,00",4 , 3 ,NAS
1208, Synology DS720+,"449,00",4.5 ,13 ,NAS
1209, Synology RS820+,"1.099,00",4.5 , 1 ,NAS
1210, WD My Cloud Home 6TB,"219,00",4 ,70 ,NAS
1211, Asustor AS6404T,"549,00",5 , 1 ,NAS
1212, Synology DS420+,"519,00",4.5 ,13 ,NAS
1213, Synology RS2418RP+,"2.389,00",0 , 0 ,NAS
1214, Synology DS118,"167,90            Morgen in huis                Morgen in huis                                                                                Bestel om nu op te halen in 4 winkels                                                            00",4.5 ,67 ,NAS
1215, Synology FS3600,"9.220,20            Morgen in huis                Morgen in huis    00",0 , 0 ,NAS
1216, QNAP TS-832XU-RP-4G,"1.354,00",0 , 0 ,NAS
1217, Qnap TS-453DU-RP-4G,"1.451,00",0 , 0 ,NAS
1218, Synology RS1619xs+,"2.139,00",4.5 , 1 ,NAS
1219, Synology DS620slim,"517,00",4.5 , 1 ,NAS
1220, Synology RS217,"449,00",4.5 , 2 ,NAS
1221, Synology RS820RP+,"1.323,74            Morgen in huis                Morgen in huis    00",4.5 , 1 ,NAS
1222, WD My Cloud EX2 Ultra 8TB,"408,00",4 ,86 ,NAS
1223, Asustor AS7004T-i3,"1.039,00",0 , 0 ,NAS
1224, QNAP TS-453BU-2G,"1.100,00",0 , 0 ,NAS
1225, Synology DS420j,"314,60            Morgen in huis                Morgen in huis    00",4.5 , 3 ,NAS
1226, Asustor AS6210T,"999,00",5 , 1 ,NAS
1227, QNAP TS-473-4G,"822,00",0 , 0 ,NAS
1228, WD My Cloud Home 3TB,"164,00",4 ,70 ,NAS
1229, Qnap TVS-672N-i3-4G,"1.599,00",0 , 0 ,NAS
1230, WD My Cloud EX2 Ultra 16TB,"679,00",4 ,86 ,NAS
1231, Qnap TS-451DeU-2G,"699,00",0 , 0 ,NAS
1232, QNAP TS-230,"                    180,00",4.5 , 5 ,NAS
1233, Asustor Lockerstor 4 AS6604T,"599,00",0 , 0 ,NAS
1234, Asustor AS5304T,"539,00",0 , 0 ,NAS
1235, Asustor Lockerstor 2 AS6602T,"459,00",0 , 0 ,NAS
1236, WD My Cloud EX2 Ultra 12TB,"575,00",4 ,86 ,NAS
1237, Qnap TVS-872N-i3-8G,"1.874,00",0 , 0 ,NAS
1238, Qnap TS-231P3-4G,"349,00",5 , 1 ,NAS
1239, Synology DS120j,"104,99            Morgen in huis                Morgen in huis    00",4.5 ,12 ,NAS
1240, QNAP TS-251D-4G,"362,00",4 , 1 ,NAS
1241, Qnap TS-431P3-4G,"449,00",0 , 0 ,NAS
1242, Asustor AS5202T,"359,00",0 , 0 ,NAS
1243, Qnap TS-431P3-2G,"399,00",0 , 0 ,NAS
1244, WD My Cloud Home Duo 4TB,"299,00",4 , 8 ,NAS
1245, QNAP TS-653D-4G,"725,00",0 , 0 ,NAS
1246, Synology DS220j,"169,00",4 ,15 ,NAS
1247, QNAP TS-231K,"229,00",0 , 0 ,NAS
1248, WD My Cloud Home 2TB,"152,99            Morgen in huis                Morgen in huis    00",4 ,70 ,NAS
1249, Asustor AS3204T v2,"399,00",4 , 1 ,NAS
1250, Asustor AS4004T,"363,99            Morgen in huis                Morgen in huis    00",0 , 0 ,NAS
1251, Synology DS419slim,"372,99            Morgen in huis                Morgen in huis    00",3.5 , 1 ,NAS
1252, QNAP TS-251D-2G,"                    325,00",0 , 0 ,NAS
1253, Asustor AS6302T,"329,00",0 , 0 ,NAS
1254, QNAP TS-431K,"313,00",0 , 0 ,NAS
1255, Qnap TS-231P3-2G,"309,00",0 , 0 ,NAS
1256, Asustor AS4002T,"268,99            Morgen in huis                Morgen in huis    00",3.5 , 1 ,NAS
1257, QNAP TS-453Be-4G,"499,00",4.5 , 8 ,NAS
1258, Asustor AS3102T v2,"229,00",4.5 , 1 ,NAS
1259, QNAP TS-431KX-2G,"434,00",0 , 0 ,NAS
1260, WD My Cloud Home 4TB,"229,99            Morgen in huis                Morgen in huis    00",4 ,70 ,NAS
1261, Asustor AS1002T v2,"159,99            Morgen in huis                Morgen in huis    00",4.5 , 2 ,NAS
1262, Synology DS1019+,"718,99Tijdelijk uitverkocht00",4.5 ,22 ,NAS
1263, QNAP TS-128A,"159,00",4 , 1 ,NAS
1264, Asustor Lockerstor 10 Pro AS7110T,"2.619,00",0 , 0 ,NAS
1265, WD My Cloud EX2 Ultra 28TB,"849,00",4 ,86 ,NAS
1266, QNAP TS-832PXU-RP-4G,"1.306,00",0 , 0 ,NAS
1267, Synology DS2419+,"1.589,00",4.5 , 5 ,NAS
1268, Synology DS1621XS+,"1.730,00",4 , 1 ,NAS
1269, Synology DS3018xs,"1.399,00",4.5 , 1 ,NAS
1270, QNAP HS-453DX-4G,"666,00",4 , 1 ,NAS
1271, Synology DS1817,"899,00",4.5 , 1 ,NAS
1272, Synology FS1018,"1.549,00",5 , 1 ,NAS
1273, Asustor AS7004T-i5,"1.473,00",0 , 0 ,NAS
1274, Synology DS918+,"559,00",4.5 ,90 ,NAS
1275, Asustor AS6204RD/Rail Kit,"1.249,00",0 , 0 ,NAS
1276, Synology DS218+,"327,99Tijdelijk uitverkocht00",4.5 ,43 ,NAS
1277, TP-Link Deco M9 Plus Smarthome Multiroom Wifi 3-Pack,"299,00",4.5 ,14 ,Routers
1278, Google Nest Wifi Wit Multiroom wifi 3-Pack,"                    348,00",4.5 ,96 ,Routers
1279, TP-Link Deco M9 Plus Smarthome Multiroom Wifi 5-Pack,"                    528,00",4.5 ,14 ,Routers
1280, Netgear Orbi Wifi 6 RBK853 Multiroom wifi 4-Pack,"                    1.498,00",4.5 ,56 ,Routers
1281, Netgear Orbi Wifi 6 RBK853 Multiroom wifi,"1.049,00",4.5 ,56 ,Routers
1282, TP-Link Deco M5 Multiroom wifi 3-Pack,"                    169,00",4.5 ,14 ,Routers
1283, Netgear Orbi Wifi 6 RBK853 Multiroom wifi 5-Pack,"                    1.947,00",4.5 ,56 ,Routers
1284, Netgear Orbi RBK54 Multiroom Wifi,"                    718,00",4.5 ,23 ,Routers
1285, Netgear Orbi RBK53 Multiroom wifi,"489,00",4.5 ,23 ,Routers
1286, TP-Link Archer AX50,"                    146,00",4.5 ,35 ,Routers
1287, TP-Link Archer C2300,"92,99            Morgen in huis                Morgen in huis                                                                                Bestel om nu op te halen in 4 winkels                                                            00",4.5 ,56 ,Routers
1288, ASUS RT-AX88U,"329,00",4.5 ,45 ,Routers
1289, TP-Link Deco M5 Multiroom wifi 4-Pack,"                    197,99                188,00",4.5 ,14 ,Routers
1290, Linksys Velop MX15900 Wifi 6 Multiroom wifi,"                    898,00",4 , 5 ,Routers
1291, Linksys Velop tri-band Multiroom wifi (4 stations),"                    379,98                369,00",4.5 ,95 ,Routers
1292, TP-Link Deco X60 Multiroom wifi 6,"                    349,00",4.5 ,87 ,Routers
1293, TP-Link Deco M5 5-Pack,"                    266,98                252,00",4.5 ,14 ,Routers
1294, Netgear Nighthawk M1,"299,00",4.5 ,24 ,Routers
1295, Linksys Velop tri-band Multiroom wifi (3 stations),"                    299,99                269,99            Morgen in huis                Morgen in huis                                                                                Bestel om nu op te halen in 4 winkels                                                            00",4.5 ,95 ,Routers
1296, Google Nest Wifi Wit Duo Pack Multiroom wifi,"209,00",4.5 ,96 ,Routers
1297, Netgear Orbi Wifi 6 RBK852 Multiroom wifi,"793,00",4.5 ,56 ,Routers
1298, Linksys Velop tri-band Multiroom wifi (5 stations),"                    489,97                470,00",4.5 ,95 ,Routers
1299, TP-Link M7450,"126,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag nog op te halen in 4 winkels                                                            00",4.5 ,14 ,Routers
1300, TP-Link Deco S4 Multiroom wifi 3-Pack,"125,00",4.5 ,14 ,Routers
1301, TP-Link Deco M9 Plus Multiroom Wifi 4-pack,"                    426,99                397,00",4.5 ,14 ,Routers
1302, Netgear Orbi RBK24 Micro Multiroom Wifi,"                    385,99                373,99            Morgen in huis                Morgen in huis    00",4.5 ,95 ,Routers
1303, Netgear Orbi RBK23 Micro Multiroom wifi,"269,00",4.5 ,95 ,Routers
1304, Netgear Orbi RBK55,"                    947,00",4.5 ,23 ,Routers
1305, TP-Link Deco M9 Plus Smarthome Multiroom Wifi Duo Pack,"229,00",4.5 ,14 ,Routers
1306, Netgear Orbi RBK753 Multiroom wifi 3-pack,"699,00",4.5 ,56 ,Routers
1307, TP-Link M7350,"79,00",4.5 ,86 ,Routers
1308, Netgear Nighthawk AX12,"399,00",4.5 ,13 ,Routers
1309, Ubiquiti UniFi Security Gateway,"129,00",4.5 ,23 ,Routers
1310, Asus ROG Rapture GT-AX11000,"409,00",4.5 ,33 ,Routers
1311, TP-Link Archer AX10,"99,90            Morgen in huis                Morgen in huis    00",4.5 ,23 ,Routers
1312, Netgear Nighthawk M2,"380,00",4.5 , 5 ,Routers
1313, TP-Link Archer AX11000,"329,00",4.5 ,16 ,Routers
1314, Asus RT-AX58U,"                    189,90                149,90            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag nog op te halen in 4 winkels                                                            00",4.5 ,16 ,Routers
1315, Ubiquiti UniFi Dream Machine Pro,"419,00",0 , 0 ,Routers
1316, Asus ZenWifi AC CT8 Zwart Duo Pack,"341,00",4.5 ,10 ,Routers
1317, Linksys Velop tri-band Multiroom wifi (2 stations),"229,00",4.5 ,95 ,Routers
1318, AVM FRITZ!Box 7590 International,"199,00",4.5 ,48 ,Routers
1319, Netgear Orbi RBK50 Multiroom wifi,"350,00",4.5 ,23 ,Routers
1320, TP-Link Deco X90 3-Pack Multiroom wifi 6,"699,00",4.5 ,87 ,Routers
1321, Synology RT2600ac,"259,00",4.5 ,35 ,Routers
1322, Netgear Orbi RBK20 Micro,"209,00",4.5 ,95 ,Routers
1323, Netgear Nighthawk X4S R7800,"150,00",4.5 ,71 ,Routers
1324, Ubiquiti UniFi Dream Machine,"330,00",5 ,16 ,Routers
1325, Netgear Nighthawk XRM570 Pro Gaming,"349,99            Morgen in huis                Morgen in huis    00",4 , 2 ,Routers
1326, TP-Link Deco M5 Duopack,"129,00",4.5 ,14 ,Routers
1327, TP-Link TL-MR6400,"79,00",4.5 ,49 ,Routers
1328, Linksys MR9600,"299,00",0 , 0 ,Routers
1329, Synology MR2200ac Mesh Router,"149,00",4.5 , 7 ,Routers
1330, TP-Link Archer C1200,"58,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 4 winkels                                                            00",4.5 ,12 ,Routers
1331, Asus RT-AC68U Zwart,"124,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 4 winkels                                                            00",4.5 ,98 ,Routers
1332, Netgear Orbi RBK752 Multiroom wifi 2-pack,"499,00",4.5 ,56 ,Routers
1333, Linksys Velop MX10600 Wifi 6 Multiroom wifi,"                    749,99                599,00",4 , 5 ,Routers
1334, TP-Link Archer A7,"78,99            Morgen in huis                Morgen in huis    00",4.5 ,23 ,Routers
1335, Linksys E5400,"49,95            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 4 winkels                                                            00",4.5 ,10 ,Routers
1336, Asus ZenWifi AC CT8 Wit Duo Pack,"332,00",4.5 ,10 ,Routers
1337, TP-Link Archer C6,"46,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 4 winkels                                                            00",4.5 ,18 ,Routers
1338, Asus RT-AC86U Gaming Router,"179,00",4.5 ,66 ,Routers
1339, TP-Link Archer MR600,"134,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 2 winkels                                                            00",4.5 ,95 ,Routers
1340, Asus RT-AC88U,"239,00",4.5 ,03 ,Routers
1341, D-Link DIR-809,"37,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 2 winkels                                                            00",4.5 ,57 ,Routers
